Symbol,Current Price,24h Change %,7d Change %,Trend,Volatility,RSI_14,Support,Resistance,Signals
XAUT-USDT,4370.8,0.835140497393061,-2.107550001119829,下跌,1.1196769885019144,52.039967219119404,4191.425,4426.075,[]
USDC-USDT,1.001,0.029979014689707206,0.06997900629810427,上漲,0.01379448447424509,72.31128351579787,0.9996,1.000575,[]
XRP-USDT,1.866,0.021440823327623093,0.13415615776763978,下跌,2.7450686366088624,39.57430873833329,1.850225,2.11855,[]
NIGHT-USDT,0.09599,-1.193012794779147,28.6418826556595,上漲,0.0,83.41192527870028,0.049134,0.0927145,[]
ETH-USDT,2980.81,1.537292892958364,1.8871342630571553,上漲,3.3674563107270536,47.80408078800383,2892.7999999999997,3169.835,[]
BTC-USDT,87871.4,0.21063627665312,0.9515975419073897,上漲,2.3475478641477565,45.4165280943664,86590.825,92179.75,[]
DOGE-USDT,0.12458,0.3786963177826008,-2.9675208349559945,下跌,3.503436073738433,36.93813233587127,0.12586999999999998,0.146375,[]
SOL-USDT,124.79,1.0854597002835087,1.661914460285141,上漲,3.336673895029713,43.13758750483351,122.375,139.6275,[]
SUI-USDT,1.4394,-0.6282361063168707,1.7243816254416844,上漲,5.547071321170137,43.51181771529356,1.3945,1.656225,[]
ADA-USDT,0.3552,-2.844638949671763,-0.14056789429294225,下跌,4.817952425170788,38.51294010207057,0.356225,0.4307,[]
